1;На одной ноге;На полу или на земле чертится круг диаметром 1,5 метра. Соперники входят в круг и по сигналу судьи или ведущего игры начинают прыгать на одной ноге - правой или левой, как кому удобнее.$Задача играющих: вытолкнуть плечом соперника из круга или заставить его встать на обе ноги. Кто сумеет это сделать, тот и победитель.
1;Кама-сутра;На полу чертится квадрат приблизительно 2 на 2 метра, этот квадрат разделяется на 16 квадратов, каждый квадрат (маленький) пронумеровывается (от 1 до 16, начиная с левого верхнего квадрата). Заранее на листе пишутся номера и напротив них - левая нога, правая нога, левая рука, правая рука. Из присутствующих выбираются добровольцы парень и девушка и обязательно нужен ведущий, который проводит все приготовления. Ведущий сначала парню, потом девушке называет куда нужно поставить их руки и ноги, в конце концов получаются просто ужастные позы, проигрывает тот, кто наступит на линию или не сможет принять очередную позу.
1;Пенальти;На протяжении 11 метров через каждый метр ставится рюмка водки (20 грамм). Задание участника - проползти на четырех эту дистанцию, удерживая за шеей мяч, выпивая все содержимое на своем пути. В команду "зачислялся" тот, кто доходил до финиша и ронял мяч не более$3-х раз. В менее "жесткой" компании советую заменить напиток и мяч на воздушный шарик. 
1;Споем хором;На свадьбе, две команды, по очереди вспоминают и поют песни с данным словом или на определенную песню.
1;Смотай;На середине шнура или толстой нитки завязывается узелок, а на концах привязываются карандаши. Игроки, по команде ведущего должны как можно быстрее намотать свою часть шнура на карандаш. Кто быстрее это сделает - тот и победил. 
1;Стулья;На сцене стоят два стула. Вызываются два добровольца, которым предлагается с завязанными глазами отыскать и сесть на свой стул. Прикол заключается вот в чем: пока добровольцам завязывают глаза и раскручивают, ведущий ложит на стулья две губки, смоченные водой. Посмотрите на реакцию севшего на такой стул человека. Рекомендую проделать это с людьми, которые вам крайне несимпатичны... 
1;Диетический конкурс;На сцену вызывается несколько девушек. Им дается в одну руку банан, а в другую миска с подтаявшим мороженым. Девушки должны на скорость съесть мороженое бананом, но выигрывает не та, которая была первой, а та, которая ела наиболее артистично. Можно обратиться к помощи зала для выбора победительницы.
1;Шарико-взрывалки;На сцену вызывают несколько пар (М/Ж). Каждой паре выдают мешок с надувными шариками, количество которых одинаково у всех. Основная задача - лопнуть все шарики. Для этого девушка встает спиной к парню, слегка нагибается, а парень этаким "лихим", резким движением лопнуть шар о "пятую точку" девушки. Надо только напомнить, чтобы парень не забывал придерживать девушку, а то она имеет все шансы отлететь на пару метров после "наскока" слишком горячего молодого человека. Веселье гарантировано! 
1;Стриптиз;На сцену вызываются несколько пар (парень-девушка). Парень отводится роль этакого "столба", вокруг которого танцует девушка. Причем, к концу конкурса на этом "столбе" должно быть как можно больше, а на "стриптизерше" - как можно меньше одежды. Количество одежды на столбе определяется степенью раскомплексованности девушки и солидностью приза. 
1;Рыцари;На улице, зимой$Парни (лошади) берут на закорки девушек (рыцари)$и пары, толканием, пытаются сбить соперников с ног.
1;Два вола;На участников конкурса надевается как упряжка, длинная веревка, и каждый из двух участников старается "утянуть" соперника за собой, в свою сторону. При этом каждый старается дотянуться до приза, который расположен в полуметре от каждого игрока.
1;Снеговик;Надо заготовить много бумаги, обоев и туалетных рулонов. Участники делятся на две команды.$По сигналу Деда Мороза команды должны из подручного материала изготовить снеговика.$Команда, которая сделает снеговика, по мнению Деда Мороза, лучше и быстрее, выигрывает и получает подарки.
1;Картошка в ложке;Надо пробежать определенное расстояние, держа в вытянутой руке ложку с большой картофелиной. Бегут по очереди. Время бега засекают по часам. Если картофелина упала, ее кладут обратно и продолжают бег. Бежать без картофелины нельзя! Побеждает показавший лучшее время. Еще увлекательнее состязание команд.
1;Очередь;Не надо сообщать название игры заранее, чтобы не дать играющим догадаться о смысле игры до того, как будут проведены необходимые приготовления. Принцип следующий. Один человек, который знает правила игры, должен построить всех по кругу с закрытыми глазами. Подглядывать нельзя. После этого все вытягивают вперед одну руку, и водящий потихоньку отстукивает по руке какой-то номер, в зависимости от числа участников. После этого водящий объявляет, что надо построиться по порядку номеров, т. е. человек, которого ударили один раз, должен быть первым, потом должен стоять человек, которого ударили два раза и т.д. При этом нельзя ничего говорить, хотя кричать, стучать, хлопать, обниматься, шалить, целоваться, да заниматься любыми вещами можно, лишь бы не говорить и не открывать глаз. Можно кому-то дать два одинаковых номера, а какой-то пропустить. Тогда могут получиться две очереди с разрывом, или получится одна, если люди догадаются о вашем действии. Желательно все снимать на видео, тогда не только ведущий, но и все остальные смогут увидеть, как все участники, как слепые котята, стукаются друг о друга, мычат и пытаются как-то общаться. Желательно проводить игру, когда люди более-менее раскрепощены и знакомы друг с другом, но можно это сделать, как способ узнать друг друга поближе. 
1;Веревочка;Необходимо, чтобы большинство собравшихся до этого в эту игру не играли. В пустой комнате берется длинная веревка, и натягивается лабиринт так, чтобы человек, проходя, где-то присел, где-то переступил. Пригласив очередного игрока из соседней комнаты, ему объясняют, что он должен с завязанными глазами пройти этот лабиринт, перед этим запомнив расположение верёвки. Зрители будут ему подсказывать. Когда игроку завяжут глаза, веревка убирается. Игрок отправляется в путь, переступая и подлазя под несуществующую верёвку. Зрителей заранее просят не выдавать секрет игры. 
1;Автогонки;Необходимый реквизит - пара детских трехколесных велосипедов. Играющие, по количеству "машин", выстраиваются у стартовой линии. По команде ведущего им необходимо как можно быстрее проехать заданную дистанцию и вернуться обратно. Правила просты и незатейливы, но всеобщие смех веселье над взрослыми дяденьками или тетеньками, разъезжающими на детских велосипедах, гарантировано! 
1;Необычная эстафета;Необычность этой эстафеты заключается в том, что задания составлены таким образом, что участникам приходится самим определять, как их выполнять. Для этого нужно задействовать фантазию, смекалку и не забывать о чувстве юмора.$Участники делятся на две команды. По команде ведущего игроки выполняют следующие задания:$1) пробежать указанную дистанцию квадратом. нет, не по квадрату, а именно квадратом (необходимо представить, как бегают квадраты).$2) пробежать как голодные муравьи.$3) пробежать как яйца, сваренные всмятку.$Задания можно составить заранее, а можно привлечь к этому процессу всех присутствующих непосредственно в ходе эстафеты. Победителей в этом соревновании также определяют зрители.
1;Кис-Кис-Мяу;Нужно приблизително одинаковое кол-во девушек и парней в хороших отношениях! Ведущий встаёт лицом к остальным,а жертва встаёт за его спиной (спинои ко всем).Ведущий показывает на кого-либо пальцем и спрашивает жертву: "Кис?"(что значит: "этот?"). Если жертва отвечает "Кис"(что значит жертва не согласна), тогда ведущии должен показывать на следуюшего человека и опять спрашиват:"Кис?" Если же ответ наконец: "Мяу"(что значит"Да,согласен"), жертва должна сделать что-то с выбранным человеком. И до того, как жертва повернется и увидит кого он/она выбрала, жертва должна назвать цвет, которий он/она сама вибирает из таблици цветов...$ТАБЛИЦА:$Бардовий-Поцелуй (настояший)$Красний-Поцелуй в губки.$Розовий-Поцелуй в щечку.$Голубой-Поцелуй в шейку.$Синий-Поцелуй в животик.$Фиолетовый-Поцеловать ручку.$Лиловый-Облизать щечку :0)$Сиреневый-Укусить за ухо.$Оранжевий-Укусить за нос $Черный-Закрыться вдвоем в шкафу или ванне без света на 2-3 минуты.$Белый-станцевать.$Коричневый-обняться.$Бежевый-поднять на руки.$Болотный-поменятся двумя вещами(одеждоq).$Зелёный-задать 3 самих откровенных вопроса.$Желтый-Пожать руку.$Не помню может что еще, но если мало цветов-придумывайте сами!$Так вот, например,Дуня была жертвои, ведушая Клава показала на Гришу, которий Дуне совсем не нравится, Дуня сказала "Мяу" и назвала бордовый цвет-поцелуй,а когда обернулась - испугалась,увидев что это Гриша, все равно должна его целовать!ЕСЛИ ОТКАЗЫВАЕТСЯ-ВЫЛЕТАЕТ ИЗ ИГРЫ, чем все портит! А если умная-целует Гришу, Ведушая Клава садится к людям, Дуня становитса ведушей,а Гриша жертвои и все начинайетса сначала! P.S. Если оба человека оказались "однополые"-исключение только для бордового цвета. Если Же Грише попался Павлик,а выбранний цвет голубой - Гриша должен целовать Павлика в шейку! Вот так! 
1;Наездники;Нужны несколько пар и большое помещение, где нет бьющихся предметов. В дальнейшем все напоминает хорошо знакомую еще с детства игру: один становится конем, а другой наездником. Наезднику на спину прицепляют карточку с каким-нибудь словом. Играющие должны прочитать, что написано на спинах других наездников и, в то же время, не дать увидеть противникам свое слово.
1;Берегите яйца;Обязательное условие игры - шумная веселая компания соответствующего возраста. Принимают участие только мужчины - 4 или 8 человек. Каждому спереди на пояс подвешивается полиэтиленовый мешочек с двумя яйцами так, чтобы он свисал между ног, игроки разбиваются на пары (произвольно или по жребию, желательно, чтобы игроки в парах были одного роста). Далее игроки встают друг перед другом, расставляют ноги и слегка приседают. Дальше все очень просто, они бьются яйцами, у кого яйца разбиваются, тот выбывает. Так проводится полуфинал, финал. Победитель тот, у которого хотя бы одно яйцо остается целым. Фанфары, призы, гости (особенно девушки) катаются по полу от смеха.
1;Пантомима;Один выходит из комнаты.$Компания загадывает какое либо действие.$Приглашают ведущего, ему в виде пантомимы, показывают загаданное действие.$Если угадал, то тот, кто показывал, выходит.
1;Детективы;Один или двое игроков выходят. После им объявляют, что они должны выяснить нечто ("раскрыть преступление"), задавая вопросы, подразумевающие ответы "да","нет","может быть". Отвечают играющие "да" - если последнее слово вопроса оканчивается на гласную,"нет" - на согласную, "может быть" - на "ь". Детективы достигнут цели, если разберутся, каким именно образом их дурачат.
1;Однорукий;Одной рукой разорвать газету на мелкие куски, рука при этом вытянута вперед, свободная рука за спиной. Кто мельче выполнит работу, тот и выиграл. 
1;Заочное знакомство;Очень помогает познакомится в малознакомой компании. В начале вечера каждый получает номерок. На стену вешается доска с кармашками и номером. В течении всего вечера присутствующие будут обмениваться записками, опуская их в кармашки с номером, кому предназначается записка.$Таким образом можно знакомиться и флиртовать в тайне от других гостей.
1;Налил, выпил, поставил;Очень простая игра. Из реквизитов понадобится водка (коньяк или бренди), но обязательно что-то крепкое. Конечно, можно использовать, скажем, и вино, но процесс игры от этого сильно затягивается. Всем разливается полный стакан, по команде участники берут его в руки и как можно быстрее выпивают. Выпив до дна, стакан ставится на стол вверх дном. Проигравшим считается тот, кто последний поставил стакан, или не осилил налитое. Проигравший выбывает из дальнейшей борьбы. Кого считать победителям - объяснять не надо. А чтобы выбывшие не чувствовали себя ущемленными - неплохо бы провести вреди них аналогичное состязание.
1;Танцы с шариками;Парень и девушка зажимают между животами надутый воздушный шарик. Далее включается рок-н-ролл. Побеждает та пара, которая не уронила/раздавила шарик. После конкурса танцующие с удовольствием играют в на протяжении всего оставшегося вечера, так что даже без конкурса шарики на танцы захватить всегда полезно. 
1;Репка;Парни садятся на пятую точку, в одну линию, раздвинув или скрестив по-турецки ноги, откидываясь назад и руками упираясь в землю за спиной, это "грядки". Девушки садятся к ним либо на скрещенные ноги, либо между ними. Они - "репки". Ведущий -"мичуринец" ходит перед "грядками". "Репкам" желательно держать руки перед собой. Усыпив бдительность "грядок" разговорами, "мичуринец" пытается выдернуть "репку" с "грядки". Парень должен успеть убрать руки из-за спины и ухватить / удержать девушку. За что он ее будет ухватывать - это уж как получится. Не удержавший репку, сам становится "мичуринцем". Главное для "грядок", после игры не получить по "граблям". 
1;Подними мяч;Партнеры (мужчина и женщина) становятся друг против друга, держа между животами маленький резиновый мяч. Задача: вращательными движениями докатить мяч до подбородка того, кто из пары меньше ростом. 
1;Кто больше знает песен;Первый игрок начинает петь песню. После того, как самый первый закончил петь-начинает петь следующий. Игрок, который не сможет в свою очередь спеть песню, считается проигравшим. 
1;Хохолки;Перед игрой нужно напомнить женщинам-участницам, что мужчины, как и птицы, наиболее привлекательны в брачный период. Пусть каждая участница выберет себе на время игры мужчину и создаст из него самого "нахохлившегося". Для этого дамам раздаются разноцветные резинки для волос (как в предыдущей игре). Их задача - из волос мужчин с помощью резинок оформить как можно больше "хохолков". Спутнице самого "нахохлившегося" вручается приз.
1;Боксерский матч;Перед началом конкурса ведущий вызывает двух настоящих мужчин, которые ради дамы сердца готовы на все. Дамы сердца присутствуют тут же, чтобы оказывать благотворное психологическое влияние на своих рыцарей. Кавалерам одевают боксерские перчатки, остальные гости образуют символический боксерский ринг. Задача ведущего - как можно сильнее нагнетать обстановку, подсказывать какие мышцы лучше размять, попросить даже провести коротенькие бои с воображаемым противником, в общем все, как на настоящем ринге. После того, как физическая и моральная подготовка завершены, рыцари выходят в центр ринга, приветствуют друг друга. Ведущий, он же судья, напоминает правила, типа: ниже пояса не бить, синяки не оставлять, бой до первой крови и т.п. После этого ведущий вручает бойцам по одинаковой конфете, желательно карамели (их труднее разворачивать, особенно, когда они слипшиеся), и просит для своей дамы сердца развернуть как можно скорее эту конфету, не снимая боксерских перчаток. Выигрывает тот, кто раньше соперника справится с заданием
1;Жадины;По полу разбросано много шариков.$Вызываются желающие. И по команде, под быструю музыку, каждый из участников должен взять и удержать как можно больше шариков.
1;Маятники;Подвешенным на веревочке к поясу спереди или сзади яблоком, необходимо, ударяя по спичечному коробку, "допинать" его от "старта" до "финиша". Трогать коробок руками или подталикивать ногами запрещается. Нетрудно представить, какие телодвижения будут делать участники.
1;Ремикс;Подобраны ремиксом популярные мелодии (быстрые, медленные, рок энд ролл, чарльстон и т.п.)$Вызывается 5 пар. Кто лучше станцует ремикс.
1;Взять;Правила просты. На сцену вызываются 5-10 и более человек, в центре приз. Ведущий даёт разные задания: бегать, прыгать, петь, сидеть, лежать,дёргать разными частями тела и т.д.,но как только он произносит слово "ВЗЯТЬ", нужно схватить приз. Кто взял,тот и молодец. Причем ведущий должен вести свою речь как будто перед ним стая бойцовых собак. 
1;Лопни шарик;Правила простые. На арену вызываются несколько парней и девушек в равном количестве. Из них формируются пары. Каждой паре выдается по 5-10 надутых воздушных шариков. Партнеры становятся лицом друг к другу и зажимают между собой один шарик. Выигрывает та пара, которая быстрее других лопнет все свои шарики. Руки применять нельзя, все шарики лопаются встречными движениями тела, напоминающими сами знаете какой процесс. 
1;Марафон;При помощи обыкновенной спринцовки необходимо провести теннисный шарик по всей дистанции "марафона", стараясь быстрее добраться до финиша.
1;Море поцелуев;Приглашается желающий мужчина. Ему завязываются глаза. Девушки равномерно располагаются по помещению. По команде мужчины девушки замирают. Задача мужчины с завязанными глазами: как можно быстрее найти и поцеловать каждую девушку (время засекает ведущий). К девушкам могут добавляться остальные мужчины (маскироваться под девушек, например, меняться одеждой, очками и т.д.). После того, как один участник-мужчина прошел «эстафету», начинает следующий. Побеждает быстрейший.
1;Войди в меня;Приглашают пару. Девушку сажают на стул. Между ног её вставляют бутылку с узким горлышком. В нескольких шагах от неё ставят мужчину с завязанными глазами и трубочкой во рту. Ему надо вставить в бутылку тубочку с помощью подсказок девушки. Всё это записывают на плёнку. Потом говорят: Давайте послушаем, что эта пара делала вчера ночью. Получается здорово. Девушка на плёнке говорит: Ниже, да-да! Вот так! Нет, еще чуть-чуть ниже,правильно! Вставляй туда. Очень весело слушать.
1;Ударники труда;Приглашаются 3 пары (девушка - парень). Они должны быть не знакомы или малознакомы. Ведущему рекомендуется самому соединить их. Так будет веселее. Итак, девушке на пояс впереди привязывают сковороду, а парню - половник. Пару ставят лицом друг другу на близкое расстояние. Теперь ведущему нужно считать количество ударов за определенное время, например, за минуту. Нужно попадать половником точно по сковороде. Побеждает тот, кто больше «набьет».
1;Беременные;Приглашаются в игру несколько парней. Им предлагается испытать себя в роли женщин. Им прикрепляют скотчем большие надувные шары на живот. Перед каждым игроком рассыпается коробок спичек. Задача игроков - побыстрее собрать с пола как можно больше спичек, не забывая при свой "живот" : он не должен лопнуть!
1;Спичка;Проводить рекомендуется вечером, когда уже стемнело или еще темнеет.. Реквизит: блюдце, коробок спичек. Гасится свет, участники рассаживаются в кружок рядом друг с другом, в центр круга ставится блюдце. Кто-нибудь зажигает спичку и передает соседу (поэтому садиться надо рядом), тот - своему соседу и т.д. В общем, по кругу. У кого спичка погасла, тому любой желающий задает абсолютно любой вопрос. Ответ на него обязателен, кроме, если вопрос совсем уж компроментирующий...))) Как показывает практика, после пары разогревочных вопросов народ втягивается, и вопросы идут совсем уж интересные...)) А блюдце нужно для того, чтобы сгоревшие спички бросать -.-)))
1;Имидж ничто - жажда все;Реквизит: две тарелки, наполненные съедобной жидкостью, вроде пива. Вызываются две девушки. Желательно, чтобы на них было как можно больше макияжа. За спиной им завязывают руки и им предстоит испить до дна свою чашу, стоящую на полу. Вне зависимости от того, кто победил, очень эффектно смотрятся девушки с лицами Франкенштейна, от потекших теней, размазанной помады и т.д. 
1;Сладкоежка;Реквизит: кулек сосательных конфет (тип «Барбарисок»). Из компании выбирают 2 человек. Они начинают по очереди брать из кулька (в руках у ведущего) по конфете, класть ее в рот (глотать не разрешается) и после каждой конфеты обзывать своего соперника «Сладкоежка-барабашка». Кто больше запихает в рот конфет и при этом разборчиво скажет волшебную фразу, тот и победит. Надо сказать, что игра проходит под веселые выкрики и гиканье зрителей, а звуки, издаваемые участниками игры, приводят публику в полнейший восторг! 
1;Окольцованные;С помощью цветных резинок для волос можно провести такой конкурс: 2-3 мужчин получают резиночки определенного цвета. Задача участников: за несколько музыкальных минут «окольцевать» как можно больше присутствующих женщин. «Кольца»-резиночки надевают дамам на ноги, над ступней. А потом подсчитывают количество «окольцованных» каждым участником. Самый проворный получает приз.
1;Водка пить, земля валяться;Самая простая, но самая популярная игра на вечеринках, в которую любят, почему-то, играть абсолютное большинство людей. Требует большого количества выпивки, лучше водки. Участвуют все присутствующие на вечеринке. (Почему все? Согласитесь, что будет обидно, что ты валяетесь на полу и не можете встать от выпитого, а кто-то ходит трезвехоньким!) Правила простое - наливай да пей. Пьют до тех пор, пока уже никто не может встать. Все! У кого хватит сил, тот может переползти на диван. Приятного похмелья! (шутка) Если в "живых" еще осталось пара человек, тогда как все остальные уже "выпали в осадок", то можно считать, что "выжившие" вышли в финал и устроить между ними суперигру. 
1;Сохранить равновесие;Соперники становятся друг против друга на расстоянии вытянутых рук. Ноги у каждого сомкнуты. По команде ведущего соперники поднимают руки к плечам, ладонями вперед, и начинают бой.$Задача игроков: ударами ладоней о ладони соперника заставить его выйти из положения равновесия - отставить одну ногу.$Поначалу не разрешается применять ложные приемы, но потом, когда игроки освоятся с игрой, такие приемы могут допускаться. Например, один из соперников только делает вид, что намеревается толкнуть того, кто стоит перед ним, а сам в последнее мгновение разводит руки. Только очень осторожный игрок сможет в такой ситуации удержать равновесие.
1;Веревочка-1;Ставится два стула спинками друг к другу. Под стульями лежит веревочка. Игроки, сидящие на стульях, должны по команде ведущего как можно быстрее схватит конец веревки и дернуть его к себе. Кто первый успел - тот и победил. 
1;Баландварак;Таджикская народная игра$Игра популярна среди подростков. Играют обычно на склоне холмов. Участники выстраиваются парами в колонну. По команде ведущего каждая пара по очереди прыжками поднимается на холм, плотно соединив обе ноги. Выигрывают те, кому удается в таком положении одолеть прыжками большее расстояние.$Прыгавшие стоят на определенном расстоянии друг от друга. Выигравшие в парах могут соревноваться между собой. Игра развивает физически, закаляет, воспитывает терпение и выносливость.
1;Листки;Три или более молодых человека садятся на стулья, ноги сдвинув вместе. На колени кладется кусок (20 см.) туалетной бумаги. Затем к ним на колени садятся девушки и, двигая попой в разные стороны, пытаются порвать бумагу. У кого на бумаге окажется больше разрывов, тот и победил. Очень весело и приятно!
1;Дикие обезьяны;Три-четыре участника встают на колени вокруг стула (лучше табурета) и убирают руки за спину. На стул кладут неочищенные бананы по числу участников. По сигналу ведущего участники должны на скорость только ртом очистить и съесть каждый свой банан. Это смотрится здорово, а играется еще лучше.
1;Загадочный сундук;У каждого из двух игроков - свой сундук или чемодан, в котором сложены различные предметы одежды. Игрокам завязывают глаза, и по команде ведущего они начинают надевать вещи из сундука. Задача игроков - нарядиться как можно быстрее. 
1;Налей в свой стакан;Участвуют 2-е(и более)молодых людей по желанию. Им предлагается на время (1-3 минуты) наполнить одноразовые стаканы(0,5л.) не прибегая к помощи рук.Стаканы находятся перед каждым участником на расстоянии 0,5-0,7м. Наполняются из пластиковых бутылок с отверстием.Я думаю,что не трудно догадаться при помощи чего молодые люди будут наполнять стаканы.Самый$оригинальный способ - зажать бутылку между ног.
1;Зоопарк;Участвуют 7-8 человек, каждый выбирает себе животное и показывает остальным характерное движение этого животного. Так происходит "знакомство". После этого ведущий со стороны выбирает начинающего игру. Тот должен показать "себя" и другое "животное", это "животное" показывает себя и еще кого-то и так далее до момента, пока кто-нибудь не ошибется, т.е. покажет другое "животное" неправильно или покажет выбывшего. Допустивший ошибку выбывает. Игра заканчивается, когда остаются двое."
1;Шаровая битва;Участвуют две большие, но равные по численности команды. Каждый из участников привязывает ниткой к своей ноге надутый воздушный шарик цвета своей команды. Нитка может быть любой длины, хотя, чем длиннее, тем лучше. Шарики обязательно должны лежать на полу. По команде все начинают уничтожать шарики соперников, наступая на них, одновременно, не давая это делать со своим. Обладатель лопнувшего шара, отходит в сторону и прекращает битву. Победитель - та команда, чей шарик останется последним на поле боя. Забавно и не травматично. Проверено. Кстати, каждая команда может разработать какую-нибудь стратегию и тактику ведения боя. А шарики могут быть и не одного цвета в команде, но для успешного ведения боя нужно хорошо знать своих партнёров.
1;Приятного аппетита;Участвуют две или несколько смешанных пар. Задача каждой пары - быстрее остальных съесть длинный огурец или банан одновременно с двух концов, не касаясь руками. Остальные наблюдают и обеспечивают моральную поддержку. Вариант с завязанными глазами: пары подбираются по обоюдному согласию, а после того, как им завязали глаза, партнеров незаметно меняют. Рекомендуется фотографировать (крупным планом). 
